break load img
/home/sophie/anaconda3/envs/gps/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
**Epoch [159/200], Loss: 0.0361

Iteration [1/800], Loss: 0.1080
Iteration [101/800], Loss: 0.0417
Iteration [201/800], Loss: 0.0343
Iteration [301/800], Loss: 0.0378
Iteration [401/800], Loss: 0.0388
Iteration [501/800], Loss: 0.0395
Iteration [601/800], Loss: 0.0366
Iteration [701/800], Loss: 0.0361
**Epoch [160/200], Loss: 0.0392

Iteration [1/800], Loss: 0.1352
Iteration [101/800], Loss: 0.0487
Iteration [201/800], Loss: 0.0384
Iteration [301/800], Loss: 0.0416
Iteration [401/800], Loss: 0.0393
Iteration [501/800], Loss: 0.0366
Iteration [601/800], Loss: 0.0332
Iteration [701/800], Loss: 0.0317
**Epoch [161/200], Loss: 0.0310

Iteration [1/800], Loss: 0.0252
Iteration [101/800], Loss: 0.0217
Iteration [201/800], Loss: 0.0196
Iteration [301/800], Loss: 0.0217
Iteration [401/800], Loss: 0.0434
Iteration [501/800], Loss: 0.0432
Iteration [601/800], Loss: 0.0435
Iteration [701/800], Loss: 0.0432
**Epoch [162/200], Loss: 0.0418

Iteration [1/800], Loss: 0.0349
Iteration [101/800], Loss: 0.0488
Iteration [201/800], Loss: 0.0378
Iteration [301/800], Loss: 0.0328
Iteration [401/800], Loss: 0.0321
Iteration [501/800], Loss: 0.0318
Iteration [601/800], Loss: 0.0294
Iteration [701/800], Loss: 0.0289
**Epoch [163/200], Loss: 0.0294

Iteration [1/800], Loss: 0.0540
Iteration [101/800], Loss: 0.0392
Iteration [201/800], Loss: 0.0397
Iteration [301/800], Loss: 0.0399
Iteration [401/800], Loss: 0.0542
Iteration [501/800], Loss: 0.0561
Iteration [601/800], Loss: 0.0504
Iteration [701/800], Loss: 0.0459
**Epoch [164/200], Loss: 0.0445

Iteration [1/800], Loss: 0.0439
Iteration [101/800], Loss: 0.0324
Iteration [201/800], Loss: 0.0246
Iteration [301/800], Loss: 0.0231
Iteration [401/800], Loss: 0.0259
Iteration [501/800], Loss: 0.0265
Iteration [601/800], Loss: 0.0260
Iteration [701/800], Loss: 0.0261
**Epoch [165/200], Loss: 0.0262

Iteration [1/800], Loss: 0.0620
Iteration [101/800], Loss: 0.0197
Iteration [201/800], Loss: 0.0294
Iteration [301/800], Loss: 0.0266
Iteration [401/800], Loss: 0.0288
Iteration [501/800], Loss: 0.0434
Iteration [601/800], Loss: 0.0464
Iteration [701/800], Loss: 0.0447
**Epoch [166/200], Loss: 0.0422

Iteration [1/800], Loss: 0.0777
Iteration [101/800], Loss: 0.0222
Iteration [201/800], Loss: 0.0223
Iteration [301/800], Loss: 0.0230
Iteration [401/800], Loss: 0.0258
Iteration [501/800], Loss: 0.0265
Iteration [601/800], Loss: 0.0248
Iteration [701/800], Loss: 0.0251
**Epoch [167/200], Loss: 0.0252

Iteration [1/800], Loss: 0.1035
Iteration [101/800], Loss: 0.0481
Iteration [201/800], Loss: 0.0483
Iteration [301/800], Loss: 0.0664
Iteration [401/800], Loss: 0.0575
Iteration [501/800], Loss: 0.0510
Iteration [601/800], Loss: 0.0452
Iteration [701/800], Loss: 0.0439
**Epoch [168/200], Loss: 0.0426

Iteration [1/800], Loss: 0.0383
Iteration [101/800], Loss: 0.0221
Iteration [201/800], Loss: 0.0231
Iteration [301/800], Loss: 0.0221
Iteration [401/800], Loss: 0.0211
Iteration [501/800], Loss: 0.0214
Iteration [601/800], Loss: 0.0225
Iteration [701/800], Loss: 0.0296
**Epoch [169/200], Loss: 0.0307

Iteration [1/800], Loss: 0.1586
Iteration [101/800], Loss: 0.0504
Iteration [201/800], Loss: 0.0459
Iteration [301/800], Loss: 0.0447
Iteration [401/800], Loss: 0.0411
Iteration [501/800], Loss: 0.0367
Iteration [601/800], Loss: 0.0338
Iteration [701/800], Loss: 0.0355
**Epoch [170/200], Loss: 0.0335

Iteration [1/800], Loss: 0.0317
Iteration [101/800], Loss: 0.0224
Iteration [201/800], Loss: 0.0199
Iteration [301/800], Loss: 0.0192
Iteration [401/800], Loss: 0.0185
Iteration [501/800], Loss: 0.0184
Iteration [601/800], Loss: 0.0206
Iteration [701/800], Loss: 0.0220
**Epoch [171/200], Loss: 0.0222

Iteration [1/800], Loss: 0.0285
Iteration [101/800], Loss: 0.0156
Iteration [201/800], Loss: 0.0146
Iteration [301/800], Loss: 0.0147
Iteration [401/800], Loss: 0.0193
Iteration [501/800], Loss: 0.0212
Iteration [601/800], Loss: 0.0234
Iteration [701/800], Loss: 0.0286
**Epoch [172/200], Loss: 0.0299

Iteration [1/800], Loss: 0.0427
Iteration [101/800], Loss: 0.0301
Iteration [201/800], Loss: 0.0349
Iteration [301/800], Loss: 0.0328
Iteration [401/800], Loss: 0.0283
Iteration [501/800], Loss: 0.0264
Iteration [601/800], Loss: 0.0255
Iteration [701/800], Loss: 0.0276
**Epoch [173/200], Loss: 0.0412

Iteration [1/800], Loss: 0.2146
Iteration [101/800], Loss: 0.0579
Iteration [201/800], Loss: 0.0531
Iteration [301/800], Loss: 0.0417
Iteration [401/800], Loss: 0.0359
Iteration [501/800], Loss: 0.0314
Iteration [601/800], Loss: 0.0286
Iteration [701/800], Loss: 0.0275
**Epoch [174/200], Loss: 0.0271

Iteration [1/800], Loss: 0.0157
Iteration [101/800], Loss: 0.0177
Iteration [201/800], Loss: 0.0157
Iteration [301/800], Loss: 0.0218
Iteration [401/800], Loss: 0.0255
Iteration [501/800], Loss: 0.0260
Iteration [601/800], Loss: 0.0288
Iteration [701/800], Loss: 0.0314
**Epoch [175/200], Loss: 0.0307

Iteration [1/800], Loss: 0.0286
Iteration [101/800], Loss: 0.0224
Iteration [201/800], Loss: 0.0224
Iteration [301/800], Loss: 0.0191
Iteration [401/800], Loss: 0.0208
Iteration [501/800], Loss: 0.0197
Iteration [601/800], Loss: 0.0192
Iteration [701/800], Loss: 0.0208
**Epoch [176/200], Loss: 0.0205

Iteration [1/800], Loss: 0.1282
Iteration [101/800], Loss: 0.0404
Iteration [201/800], Loss: 0.0390
Iteration [301/800], Loss: 0.0426
Iteration [401/800], Loss: 0.0379
Iteration [501/800], Loss: 0.0371
Iteration [601/800], Loss: 0.0346
Iteration [701/800], Loss: 0.0338
**Epoch [177/200], Loss: 0.0369

Iteration [1/800], Loss: 0.0267
Iteration [101/800], Loss: 0.0409
Iteration [201/800], Loss: 0.0277
Iteration [301/800], Loss: 0.0250
Iteration [401/800], Loss: 0.0257
Iteration [501/800], Loss: 0.0234
Iteration [601/800], Loss: 0.0212
Iteration [701/800], Loss: 0.0195
**Epoch [178/200], Loss: 0.0185

Iteration [1/800], Loss: 0.0168
Iteration [101/800], Loss: 0.0125
Iteration [201/800], Loss: 0.0234
Iteration [301/800], Loss: 0.0311
Iteration [401/800], Loss: 0.0402
Iteration [501/800], Loss: 0.0372
Iteration [601/800], Loss: 0.0370
Iteration [701/800], Loss: 0.0334
**Epoch [179/200], Loss: 0.0307

Iteration [1/800], Loss: 0.0169
Iteration [101/800], Loss: 0.0120
Iteration [201/800], Loss: 0.0151
Iteration [301/800], Loss: 0.0158
Iteration [401/800], Loss: 0.0167
Iteration [501/800], Loss: 0.0196
Iteration [601/800], Loss: 0.0197
Iteration [701/800], Loss: 0.0208
**Epoch [180/200], Loss: 0.0208

Iteration [1/800], Loss: 0.0082
Iteration [101/800], Loss: 0.0120
Iteration [201/800], Loss: 0.0125
Iteration [301/800], Loss: 0.0177
Iteration [401/800], Loss: 0.0197
Iteration [501/800], Loss: 0.0329
Iteration [601/800], Loss: 0.0356
Iteration [701/800], Loss: 0.0329
**Epoch [181/200], Loss: 0.0332

Iteration [1/800], Loss: 0.0785
Iteration [101/800], Loss: 0.0149
Iteration [201/800], Loss: 0.0143
Iteration [301/800], Loss: 0.0154
Iteration [401/800], Loss: 0.0156
Iteration [501/800], Loss: 0.0166
Iteration [601/800], Loss: 0.0176
Iteration [701/800], Loss: 0.0214
**Epoch [182/200], Loss: 0.0213

Iteration [1/800], Loss: 0.0820
Iteration [101/800], Loss: 0.0258
Iteration [201/800], Loss: 0.0349
Iteration [301/800], Loss: 0.0401
Iteration [401/800], Loss: 0.0347
Iteration [501/800], Loss: 0.0301
Iteration [601/800], Loss: 0.0283
Iteration [701/800], Loss: 0.0277
**Epoch [183/200], Loss: 0.0260

Iteration [1/800], Loss: 0.0182
Iteration [101/800], Loss: 0.0106
Iteration [201/800], Loss: 0.0147
Iteration [301/800], Loss: 0.0182
Iteration [401/800], Loss: 0.0202
Iteration [501/800], Loss: 0.0196
Iteration [601/800], Loss: 0.0200
Iteration [701/800], Loss: 0.0195
**Epoch [184/200], Loss: 0.0187

Iteration [1/800], Loss: 0.0323
Iteration [101/800], Loss: 0.0164
Iteration [201/800], Loss: 0.0180
Iteration [301/800], Loss: 0.0189
Iteration [401/800], Loss: 0.0178
Iteration [501/800], Loss: 0.0196
Iteration [601/800], Loss: 0.0238
Iteration [701/800], Loss: 0.0280
**Epoch [185/200], Loss: 0.0279

Iteration [1/800], Loss: 0.0590
Iteration [101/800], Loss: 0.0217
Iteration [201/800], Loss: 0.0188
Iteration [301/800], Loss: 0.0216
Iteration [401/800], Loss: 0.0221
Iteration [501/800], Loss: 0.0234
Iteration [601/800], Loss: 0.0215
Iteration [701/800], Loss: 0.0203
**Epoch [186/200], Loss: 0.0198

Iteration [1/800], Loss: 0.0824
Iteration [101/800], Loss: 0.0220
Iteration [201/800], Loss: 0.0192
Iteration [301/800], Loss: 0.0162
Iteration [401/800], Loss: 0.0160
Iteration [501/800], Loss: 0.0217
Iteration [601/800], Loss: 0.0272
Iteration [701/800], Loss: 0.0254
**Epoch [187/200], Loss: 0.0244

Iteration [1/800], Loss: 0.0292
Iteration [101/800], Loss: 0.0225
Iteration [201/800], Loss: 0.0186
Iteration [301/800], Loss: 0.0190
Iteration [401/800], Loss: 0.0176
Iteration [501/800], Loss: 0.0165
Iteration [601/800], Loss: 0.0219
Iteration [701/800], Loss: 0.0229
**Epoch [188/200], Loss: 0.0229

Iteration [1/800], Loss: 0.0211
Iteration [101/800], Loss: 0.0154
Iteration [201/800], Loss: 0.0141
Iteration [301/800], Loss: 0.0129
Iteration [401/800], Loss: 0.0149
Iteration [501/800], Loss: 0.0149
Iteration [601/800], Loss: 0.0170
Iteration [701/800], Loss: 0.0176
**Epoch [189/200], Loss: 0.0179

Iteration [1/800], Loss: 0.0459
Iteration [101/800], Loss: 0.0285
Iteration [201/800], Loss: 0.0269
Iteration [301/800], Loss: 0.0248
Iteration [401/800], Loss: 0.0231
Iteration [501/800], Loss: 0.0217
Iteration [601/800], Loss: 0.0205
Iteration [701/800], Loss: 0.0209
**Epoch [190/200], Loss: 0.0226

Iteration [1/800], Loss: 0.0348
Iteration [101/800], Loss: 0.0227
Iteration [201/800], Loss: 0.0184
Iteration [301/800], Loss: 0.0153
Iteration [401/800], Loss: 0.0172
Iteration [501/800], Loss: 0.0172
Iteration [601/800], Loss: 0.0169
Iteration [701/800], Loss: 0.0168
**Epoch [191/200], Loss: 0.0161

Iteration [1/800], Loss: 0.0340
Iteration [101/800], Loss: 0.0178
Iteration [201/800], Loss: 0.0189
Iteration [301/800], Loss: 0.0213
Iteration [401/800], Loss: 0.0192
Iteration [501/800], Loss: 0.0197
Iteration [601/800], Loss: 0.0189
Iteration [701/800], Loss: 0.0187
**Epoch [192/200], Loss: 0.0179

Iteration [1/800], Loss: 0.0353
Iteration [101/800], Loss: 0.0121
Iteration [201/800], Loss: 0.0125
Iteration [301/800], Loss: 0.0137
Iteration [401/800], Loss: 0.0152
Iteration [501/800], Loss: 0.0174
Iteration [601/800], Loss: 0.0172
Iteration [701/800], Loss: 0.0177
**Epoch [193/200], Loss: 0.0229

Iteration [1/800], Loss: 0.1420
Iteration [101/800], Loss: 0.0293
Iteration [201/800], Loss: 0.0212
Iteration [301/800], Loss: 0.0175
Iteration [401/800], Loss: 0.0181
Iteration [501/800], Loss: 0.0192
Iteration [601/800], Loss: 0.0189
Iteration [701/800], Loss: 0.0186
**Epoch [194/200], Loss: 0.0183

Iteration [1/800], Loss: 0.0354
Iteration [101/800], Loss: 0.0155
Iteration [201/800], Loss: 0.0161
Iteration [301/800], Loss: 0.0152
Iteration [401/800], Loss: 0.0140
Iteration [501/800], Loss: 0.0137
Iteration [601/800], Loss: 0.0131
Iteration [701/800], Loss: 0.0127
**Epoch [195/200], Loss: 0.0134

Iteration [1/800], Loss: 0.0251
Iteration [101/800], Loss: 0.0425
Iteration [201/800], Loss: 0.0410
Iteration [301/800], Loss: 0.0358
Iteration [401/800], Loss: 0.0329
Iteration [501/800], Loss: 0.0287
Iteration [601/800], Loss: 0.0280
Iteration [701/800], Loss: 0.0260
**Epoch [196/200], Loss: 0.0244

Iteration [1/800], Loss: 0.0363
Iteration [101/800], Loss: 0.0112
Iteration [201/800], Loss: 0.0163
Iteration [301/800], Loss: 0.0192
Iteration [401/800], Loss: 0.0172
Iteration [501/800], Loss: 0.0160
Iteration [601/800], Loss: 0.0155
Iteration [701/800], Loss: 0.0149
**Epoch [197/200], Loss: 0.0146

Iteration [1/800], Loss: 0.0222
Iteration [101/800], Loss: 0.0161
Iteration [201/800], Loss: 0.0375
Iteration [301/800], Loss: 0.0539
Iteration [401/800], Loss: 0.0483
Iteration [501/800], Loss: 0.0428
Iteration [601/800], Loss: 0.0374
Iteration [701/800], Loss: 0.0336
**Epoch [198/200], Loss: 0.0315

Iteration [1/800], Loss: 0.0092
Iteration [101/800], Loss: 0.0159
Iteration [201/800], Loss: 0.0137
Iteration [301/800], Loss: 0.0135
Iteration [401/800], Loss: 0.0144
Iteration [501/800], Loss: 0.0151
Iteration [601/800], Loss: 0.0148
Iteration [701/800], Loss: 0.0140
**Epoch [199/200], Loss: 0.0138

Iteration [1/800], Loss: 0.0122
Iteration [101/800], Loss: 0.0127
Iteration [201/800], Loss: 0.0148
Iteration [301/800], Loss: 0.0164
Iteration [401/800], Loss: 0.0169
Iteration [501/800], Loss: 0.0200
Iteration [601/800], Loss: 0.0192
Iteration [701/800], Loss: 0.0191
**Epoch [200/200], Loss: 0.0181

모델 저장 완료: /home/sophie/Desktop/minseok/GPS-Gaussian/result_parameter/result.pth
break load img
Predicted Intrinsic Matrix saved at: parameter_test_output/pred_intrinsic.npy
Predicted Extrinsic Matrix saved at: parameter_test_output/pred_extrinsic.npy
